debt_stress_id,scenario_id,structure,fiscal_year,quarter,period_end,opening_term_principal,scheduled_principal_due,scheduled_principal_paid,cash_sweep,maturity_term_payment,ending_term_principal,opening_revolver,revolver_draws,revolver_repayments,maturity_revolver_payment,ending_revolver,ending_bank_debt,retained_debt_proxy,gross_funded_debt,cash_interest_paid,nominal_revolver_availability,usable_revolver_availability,drawability_status,unsupported_maturity_gap,status,source_ids,upstream_ids,limitations
P6D-0190,MODERATE_NO_WAIVER,proposed,FY2031,Q1,2031-01-31,341.25,16.25,16.25,0,0,325,79.11463212158735820619750751,0,0,0,79.11463212158735820619750751,404.1146321215873582061975075,62.619,466.7336321215873582061975075,6.860004707597072358536794059,0,0,no_waiver_drawability_shutoff,404.1146321215873582061975075,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0191,MODERATE_NO_WAIVER,existing,FY2026,Q2,2026-04-30,462.5,6.25,6.25,0,0,456.25,207.39771875,72.94988452484149953675072658,0,0,280.3476032748414995367507265,736.5976032748414995367507265,62.619,799.2166032748414995367507265,13.21918837133396778756919748,188.4523967251585004632492735,188.4523967251585004632492735,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0192,MODERATE_NO_WAIVER,existing,FY2026,Q3,2026-07-31,456.25,6.25,6.25,0,0,450,280.3476032748414995367507265,0.76159191748666546650835275,4.68818254807444427272292762,0,276.4210126442537207305361516,726.4210126442537207305361516,62.619,789.0400126442537207305361516,13.90281012447036371042101247,192.3789873557462792694638484,192.3789873557462792694638484,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0193,MODERATE_NO_WAIVER,existing,FY2026,Q4,2026-10-31,450,6.25,6.25,0,0,443.75,276.4210126442537207305361516,0.31412724273404617096542284,6.35896539079112911048048455,0,270.3761744961966377910210899,714.1261744961966377910210899,62.619,776.7451744961966377910210899,13.69384246048365170514449346,198.4238255038033622089789101,198.4238255038033622089789101,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0194,MODERATE_NO_WAIVER,existing,FY2027,Q1,2027-01-31,443.75,6.25,6.25,0,0,437.5,270.3761744961966377910210899,13.6136118036187200659879741,0,0,283.9897862998153578570090639,721.4897862998153578570090639,62.619,784.1087862998153578570090639,13.60915718199608200529446498,184.8102137001846421429909361,184.8102137001846421429909361,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0195,MODERATE_NO_WAIVER,existing,FY2027,Q2,2027-04-30,437.5,6.25,6.25,0,0,431.25,283.9897862998153578570090639,0,22.48104625923095028396595693,0,261.508740040584407573043107,692.758740040584407573043107,62.619,755.377740040584407573043107,13.03007457568227340024724629,207.291259959415592426956893,207.291259959415592426956893,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0196,MODERATE_NO_WAIVER,existing,FY2027,Q3,2027-07-31,431.25,6.25,6.25,0,0,425,261.508740040584407573043107,0,23.46255599054262718649983634,0,238.0461840500417803865432707,663.0461840500417803865432707,62.619,725.6651840500417803865432707,12.06859864684777451336536586,230.7538159499582196134567293,230.7538159499582196134567293,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0197,MODERATE_NO_WAIVER,existing,FY2027,Q4,2027-10-31,425,6.25,6.25,0,0,418.75,238.0461840500417803865432707,0,26.51222517354651346349099877,0,211.5339588764952669230522719,630.2839588764952669230522719,62.619,692.9029588764952669230522719,11.11285950292087418955788594,257.2660411235047330769477281,257.2660411235047330769477281,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0198,MODERATE_NO_WAIVER,existing,FY2028,Q1,2028-01-31,418.75,6.25,6.25,0,0,412.5,211.5339588764952669230522719,1.398081013671916275120082,9.62450741296189540349234717,0,203.3075324772052877946800068,615.8075324772052877946800068,62.619,678.4265324772052877946800068,10.23381566530694525220564229,265.4924675227947122053199932,265.4924675227947122053199932,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0199,MODERATE_NO_WAIVER,existing,FY2028,Q2,2028-04-30,412.5,6.25,6.25,0,0,406.25,203.3075324772052877946800068,0,12.54593351498848581183408331,0,190.7615989622168019828459235,597.0115989622168019828459235,62.619,659.6305989622168019828459235,9.960652729246294924237781232,278.0384010377831980171540765,278.0384010377831980171540765,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0200,MODERATE_NO_WAIVER,existing,FY2028,Q3,2028-07-31,406.25,6.25,6.25,0,0,400,190.7615989622168019828459235,0,12.75041811880185347382593956,0,178.0111808434149485090199839,578.0111808434149485090199839,62.619,640.6301808434149485090199839,9.650254277812816970776668101,290.7888191565850514909800161,290.7888191565850514909800161,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0201,MODERATE_NO_WAIVER,existing,FY2028,Q4,2028-10-31,400,6.25,6.25,0,0,393.75,178.0111808434149485090199839,0,14.46304892266578066414156508,0,163.5481319207491678448784188,557.2981319207491678448784188,62.619,619.9171319207491678448784188,9.324141654435361073272107487,305.2518680792508321551215812,305.2518680792508321551215812,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0202,MODERATE_NO_WAIVER,existing,FY2029,Q1,2029-01-31,393.75,6.25,6.25,0,0,387.5,163.5481319207491678448784188,6.25555940514644143400376541,0,0,169.8036913258956092788821842,557.3036913258956092788821842,62.619,619.9226913258956092788821842,9.153667362314424338359776844,298.9963086741043907211178158,298.9963086741043907211178158,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0203,MODERATE_NO_WAIVER,existing,FY2029,Q2,2029-04-30,387.5,6.25,6.25,0,0,381.25,169.8036913258956092788821842,0,16.20174817907679042529832944,0,153.6019431468188188535838548,534.8519431468188188535838548,62.619,597.4709431468188188535838548,8.969776817111568838756325147,315.1980568531811811464161452,315.1980568531811811464161452,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0204,MODERATE_NO_WAIVER,existing,FY2029,Q3,2029-07-31,381.25,6.25,6.25,0,0,375,153.6019431468188188535838548,0,15.77400434251748287984319058,0,137.8279388043013359737406642,512.8279388043013359737406642,62.619,575.4469388043013359737406642,8.604511151623368848044850632,0,0,existing_contractual_drawability_not_reconstructed,512.8279388043013359737406642,MATURITY_SHORTFALL,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0205,SEVERE_NO_WAIVER,proposed,FY2026,Q2,2026-04-30,650,16.25,16.25,0,0,633.75,29.89771875,205.4457322994654312666516832,0,0,235.3434510494654312666516832,869.0934510494654312666516832,62.619,931.7124510494654312666516832,15.9342836025858971579468871,58.4565489505345687333483168,58.4565489505345687333483168,available_before_analytical_shutoff,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0206,SEVERE_NO_WAIVER,proposed,FY2026,Q3,2026-07-31,633.75,16.25,16.25,0,0,617.5,235.3434510494654312666516832,8.64788401785769221475597173,0,0,243.991335067323123481407655,861.491335067323123481407655,62.619,924.110335067323123481407655,18.66961911474944716579242523,49.808664932676876518592345,49.808664932676876518592345,continued_after_analytical_warning,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0207,SEVERE_NO_WAIVER,proposed,FY2026,Q4,2026-10-31,617.5,16.25,16.25,0,0,601.25,243.991335067323123481407655,0,0,0,243.991335067323123481407655,845.241335067323123481407655,62.619,907.860335067323123481407655,18.39942581215073125392249234,49.808664932676876518592345,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0208,SEVERE_NO_WAIVER,proposed,FY2027,Q1,2027-01-31,601.25,16.25,7.234223415004430990538704521,0,0,594.0157765849955690094612955,243.991335067323123481407655,0,0,0,243.991335067323123481407655,838.0071116523186924908689505,62.619,900.6261116523186924908689505,18.05126956215073125392249234,49.808664932676876518592345,0,no_waiver_drawability_shutoff,0,MANDATORY_PAYMENT_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0209,SEVERE_NO_WAIVER,proposed,FY2027,Q2,2027-04-30,594.0157765849955690094612955,16.25,7.326400358271002445251716312,0,0,586.6893762267245665642095792,243.991335067323123481407655,0,0,0,243.991335067323123481407655,830.6807112940476900456172342,62.619,893.2997112940476900456172342,13.42341390683870797647752277,49.808664932676876518592345,0,no_waiver_drawability_shutoff,0,MANDATORY_PAYMENT_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0210,SEVERE_NO_WAIVER,proposed,FY2027,Q3,2027-07-31,586.6893762267245665642095792,16.25,6.275675983639492934231225638,0,0,580.4137002430850736299783536,243.991335067323123481407655,0,0,0,243.991335067323123481407655,824.4050353104081971113860086,62.619,887.0240353104081971113860086,12.77714276784432786675391598,49.808664932676876518592345,0,no_waiver_drawability_shutoff,0,MANDATORY_PAYMENT_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0211,SEVERE_NO_WAIVER,proposed,FY2027,Q4,2027-10-31,580.4137002430850736299783536,16.25,6.638214678141735422286225556,0,0,573.775485564943338207692128,243.991335067323123481407655,0,0,0,243.991335067323123481407655,817.766820632266461689099783,62.619,880.385820632266461689099783,12.90340393260221426487793952,49.808664932676876518592345,0,no_waiver_drawability_shutoff,0,MANDATORY_PAYMENT_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0212,SEVERE_NO_WAIVER,proposed,FY2028,Q1,2028-01-31,573.775485564943338207692128,16.25,0,0,0,573.775485564943338207692128,243.991335067323123481407655,0,0,0,243.991335067323123481407655,817.766820632266461689099783,62.619,880.385820632266461689099783,2.5713487311742208087547614,49.808664932676876518592345,0,no_waiver_drawability_shutoff,0,MANDATORY_PAYMENT_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0213,SEVERE_NO_WAIVER,proposed,FY2028,Q2,2028-04-30,573.775485564943338207692128,16.25,16.25,0,0,557.525485564943338207692128,243.991335067323123481407655,0,0,0,243.991335067323123481407655,801.516820632266461689099783,62.619,864.135820632266461689099783,16.64756960308070914666652973,49.808664932676876518592345,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0214,SEVERE_NO_WAIVER,proposed,FY2028,Q3,2028-07-31,557.525485564943338207692128,16.25,16.25,0,0,541.275485564943338207692128,243.991335067323123481407655,0,11.50966316733038818390337222,0,232.4816718999927352975042828,773.7571574649360735051964108,62.619,836.3761574649360735051964108,15.47959233127755709687410471,61.3183281000072647024957172,0,no_waiver_drawability_shutoff,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0215,SEVERE_NO_WAIVER,proposed,FY2028,Q4,2028-10-31,541.275485564943338207692128,16.25,16.25,0,0,525.025485564943338207692128,232.4816718999927352975042828,0,21.51851558793679803228590227,0,210.9631563120559372652183806,735.9886418769992754729105086,62.619,798.6076418769992754729105086,14.10004920124732512969911976,82.8368436879440627347816194,0,no_waiver_drawability_shutoff,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0216,SEVERE_NO_WAIVER,proposed,FY2029,Q1,2029-01-31,525.025485564943338207692128,16.25,16.25,0,0,508.775485564943338207692128,210.9631563120559372652183806,0,6.6465659483899860138496904,0,204.3165903636659512513686902,713.0920759286092894590608182,62.619,775.7110759286092894590608182,12.74722846097537672825582548,89.4834096363340487486313098,0,no_waiver_drawability_shutoff,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0217,SEVERE_NO_WAIVER,proposed,FY2029,Q2,2029-04-30,508.775485564943338207692128,16.25,16.25,0,0,492.525485564943338207692128,204.3165903636659512513686902,0,34.43259309065136430295581203,0,169.8839972730145869484128782,662.4094828379579251561050062,62.619,725.0284828379579251561050062,11.29731937711539395775733873,123.9160027269854130515871218,0,no_waiver_drawability_shutoff,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0218,SEVERE_NO_WAIVER,proposed,FY2029,Q3,2029-07-31,492.525485564943338207692128,16.25,16.25,0,0,476.275485564943338207692128,169.8839972730145869484128782,0,9.50815066494324129882754096,0,160.3758466080713456495853373,636.6513321730146838572774653,62.619,699.2703321730146838572774653,10.73154838402348210430387976,133.4241533919286543504146627,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0219,SEVERE_NO_WAIVER,proposed,FY2029,Q4,2029-10-31,476.275485564943338207692128,16.25,16.25,0,0,460.025485564943338207692128,160.3758466080713456495853373,0,0,0,160.3758466080713456495853373,620.4013321730146838572774653,62.619,683.0203321730146838572774653,10.41251375594176618235578237,133.4241533919286543504146627,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0220,SEVERE_NO_WAIVER,proposed,FY2030,Q1,2030-01-31,460.025485564943338207692128,16.25,13.50052818735187473910649743,0,0,446.5249573775914634685856306,160.3758466080713456495853373,0,0,0,160.3758466080713456495853373,606.9008039856628091181709679,62.619,669.5198039856628091181709679,10.14560750594176618235578237,133.4241533919286543504146627,0,no_waiver_drawability_shutoff,0,MANDATORY_PAYMENT_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0221,SEVERE_NO_WAIVER,proposed,FY2030,Q2,2030-04-30,446.5249573775914634685856306,16.25,16.25,0,0,430.2749573775914634685856306,160.3758466080713456495853373,0,0,0,160.3758466080713456495853373,590.6508039856628091181709679,62.619,653.2698039856628091181709679,9.923861330464511639765958147,133.4241533919286543504146627,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0222,SEVERE_NO_WAIVER,proposed,FY2030,Q3,2030-07-31,430.2749573775914634685856306,16.25,16.25,0,0,414.0249573775914634685856306,160.3758466080713456495853373,0,0,0,160.3758466080713456495853373,574.4008039856628091181709679,62.619,637.0198039856628091181709679,9.656955080464511639765958147,133.4241533919286543504146627,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0223,SEVERE_NO_WAIVER,proposed,FY2030,Q4,2030-10-31,414.0249573775914634685856306,16.25,16.25,0,0,397.7749573775914634685856306,160.3758466080713456495853373,0,0,0,160.3758466080713456495853373,558.1508039856628091181709679,62.619,620.7698039856628091181709679,9.390048830464511639765958147,133.4241533919286543504146627,0,no_waiver_drawability_shutoff,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0224,SEVERE_NO_WAIVER,proposed,FY2031,Q1,2031-01-31,397.7749573775914634685856306,16.25,16.25,0,0,381.5249573775914634685856306,160.3758466080713456495853373,0,0,0,160.3758466080713456495853373,541.9008039856628091181709679,62.619,604.5198039856628091181709679,9.123142580464511639765958147,0,0,no_waiver_drawability_shutoff,541.9008039856628091181709679,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0225,SEVERE_NO_WAIVER,existing,FY2026,Q2,2026-04-30,462.5,6.25,6.25,0,0,456.25,207.39771875,195.2291697365978496036757031,0,0,402.6268884865978496036757032,858.8768884865978496036757032,62.619,921.4958884865978496036757032,15.71772103971831549497090689,66.1731115134021503963242968,66.1731115134021503963242968,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0226,SEVERE_NO_WAIVER,existing,FY2026,Q3,2026-07-31,456.25,6.25,6.25,0,0,450,402.6268884865978496036757032,5.33320966377033380594809848,6.90657814314188281473205222,0,401.0535200072263005948917495,851.0535200072263005948917495,62.619,913.6725200072263005948917495,18.44836661752020594225249981,67.7464799927736994051082505,67.7464799927736994051082505,existing_contractual_drawability_not_reconstructed,0,PASS,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0227,SEVERE_NO_WAIVER,existing,FY2026,Q4,2026-10-31,450,6.25,6.25,0,0,443.75,401.0535200072263005948917495,5.12082047207683997136014393,7.14921643802736901545436629,0,399.0251240412757715507975272,842.7751240412757715507975272,62.619,905.3941240412757715507975272,18.27700554828478015923181336,69.7748759587242284492024728,69.7748759587242284492024728,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0228,SEVERE_NO_WAIVER,existing,FY2027,Q1,2027-01-31,443.75,6.25,6.25,0,0,437.5,399.0251240412757715507975272,17.72804487608170974182238241,0,0,416.7531689173574812926199097,854.2531689173574812926199097,62.619,916.8721689173574812926199097,18.2325621511522940368800359,52.0468310826425187073800903,52.0468310826425187073800903,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0229,SEVERE_NO_WAIVER,existing,FY2027,Q2,2027-04-30,437.5,6.25,6.25,0,0,431.25,416.7531689173574812926199097,10.14170385385157777721231721,0,0,426.8948727712090590698322269,858.1448727712090590698322269,62.619,920.7638727712090590698322269,18.42801811896128819894155629,41.9051272287909409301677731,41.9051272287909409301677731,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0230,SEVERE_NO_WAIVER,existing,FY2027,Q3,2027-07-31,431.25,6.25,6.25,0,0,425,426.8948727712090590698322269,11.93456213358777625299289804,0,0,438.8294349047968353228251249,863.8294349047968353228251249,62.619,926.4484349047968353228251249,18.52388088507159705397803966,29.9705650952031646771748751,29.9705650952031646771748751,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0231,SEVERE_NO_WAIVER,existing,FY2027,Q4,2027-10-31,425,6.25,6.25,0,0,418.75,438.8294349047968353228251249,11.56553225141592186935687772,0,0,450.3949671562127571921820026,869.1449671562127571921820026,62.619,931.7639671562127571921820026,18.6436508621598715565210428,18.4050328437872428078179974,18.4050328437872428078179974,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0232,SEVERE_NO_WAIVER,existing,FY2028,Q1,2028-01-31,418.75,6.25,6.25,0,0,412.5,450.3949671562127571921820026,18.40503284378724280781799746,0,0,468.8,881.3,62.619,943.919,18.83760271478047222747364746,0,0,existing_contractual_drawability_not_reconstructed,0,LIQUIDITY_FAILURE,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0233,SEVERE_NO_WAIVER,existing,FY2028,Q2,2028-04-30,412.5,6.25,6.25,0,0,406.25,468.8,0,14.99436468595233279716601898,0,453.805635314047667202833981,860.055635314047667202833981,62.619,922.674635314047667202833981,17.92823314188159385520507524,14.994364685952332797166019,14.994364685952332797166019,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0234,SEVERE_NO_WAIVER,existing,FY2028,Q3,2028-07-31,406.25,6.25,6.25,0,0,400,453.805635314047667202833981,2.19652894174026418423943635,28.51051593596797041720323512,0,427.4916483198199609698701823,827.4916483198199609698701823,62.619,890.1106483198199609698701823,16.58960526610195896420213565,41.3083516801800390301298177,41.3083516801800390301298177,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
P6D-0235,SEVERE_NO_WAIVER,existing,FY2028,Q4,2028-10-31,400,6.25,6.25,0,0,393.75,427.4916483198199609698701823,1.43564669289819932984032573,31.94807695940487065236502863,0,396.9792180533132896473454793,790.7292180533132896473454793,62.619,853.3482180533132896473454793,15.10613452267745183946031913,71.8207819466867103526545207,71.8207819466867103526545207,existing_contractual_drawability_not_reconstructed,0,BREACHED_ANALYTICAL_THRESHOLD,SRC-001;SRC-002;SRC-003,P5A-014;P5A-015;P5A-016;P5A-018:P5A-032;SCN-001:SCN-009,Retained debt stays at the Phase 5 conservative opening proxy because principal and interest allocation is unavailable.
